time,open,high,low,close
2015-12-29T01:00:00+01:00,10221399914150,10234596337000,10202070433300,10208344600350
2015-12-30T01:00:00+01:00,10120616600350,10130545642350,10111641774950,10122133152950
2015-12-31T01:00:00+01:00,9924605045350,9940796145000,9902877697600,9909970408800
2016-01-01T01:00:00+01:00,10057765671050,10061388795600,10033554984000,10039618973200
2016-01-04T01:00:00+01:00,10317348929650,10380071416750,10286156475550,10326332590200
2016-01-05T01:00:00+01:00,10355991140400,10377453959400,10318012692500,10345092877850
2016-01-06T01:00:00+01:00,10344993428050,10382254790300,10333228638150,10370432737850
2016-01-07T01:00:00+01:00,10379777288050,10456923548900,10371438756350,10444801566900
2016-01-08T01:00:00+01:00,10446092614260,10458382970930,10383450657970,10454370981880
2016-01-11T01:00:00+01:00,10455845226280,10487603331820,10417715016440,10426733010230
2016-01-12T01:00:00+01:00,10437139110630,10464507360870,10419949708950,10440292125480
2016-01-13T01:00:00+01:00,10487393125480,10496228586730,10453496255810,10492392109230
2016-01-14T01:00:00+01:00,10497593209630,10527490065680,10470483064740,10483780651140
2016-01-15T01:00:00+01:00,10482836595500,10562295372850,10476197470400,10524850261800
2016-01-18T01:00:00+01:00,10532502359550,10544532578650,10503957377350,10511885113450
2016-01-19T01:00:00+01:00,10512198113450,10528134745450,10482629217850,10508115920400
2016-01-20T01:00:00+01:00,10496123470600,10564112389800,10487899806200,10510182154800
2016-01-21T01:00:00+01:00,10525972705000,10550544768250,10472819455950,10501139657150
2016-01-22T01:00:00+01:00,10548547741610,10554903235620,10493977742770,10496089286080
2016-01-25T01:00:00+01:00,10475079097970,10511675831160,10472759640560,10505983942440
2016-01-26T01:00:00+01:00,10502334942440,10527217391480,10485882639090,10504048550270
2016-01-27T01:00:00+01:00,10434601650670,10459624205550,10413853236420,10435105045020
2016-01-28T01:00:00+01:00,10460761595220,10489649543720,10446801636920,10470299878650
2016-01-29T01:00:00+01:00,10433682314650,10444507175040,10320347000380,10339274455720
2016-02-01T01:00:00+01:00,10437808770420,10472810395070,10425183456200,10457892873990
2016-02-02T01:00:00+01:00,10453748292190,10501367592700,10452512626550,10491987020610
2016-02-03T01:00:00+01:00,10501533229710,10649383183850,10496653567960,10613192239790
2016-02-04T01:00:00+01:00,10618145076190,10697637382830,10601093223550,10680989321090
2016-02-05T01:00:00+01:00,10689604483570,10709426224940,10645717262310,10670494720890
2016-02-08T01:00:00+01:00,10680218270560,10751819722770,10647192906450,10725829764020
2016-02-09T01:00:00+01:00,10720031182220,10809859453530,10711539204960,10771053917000
2016-02-10T01:00:00+01:00,10802733335200,10869564663220,10762873904690,10857472309850
2016-02-11T01:00:00+01:00,10859349146250,10960786132520,10849590680670,10899804715840
2016-02-12T01:00:00+01:00,10925606247340,10950315460550,10861177975370,10878746612970
